food_id,food_name,category,calories_kcal,carbs_g,protein_g,fat_g,sugar_g,fiber_g,calcium_mg,sodium_mg
1019,코다리조림_간장,조림류,57.596,4.99664,7.854,0.56848,3.58292,0.1496,15.708,331.364
1020,건갈치조림,조림류,71.616,2.74528,8.3552,2.74528,1.4174,0.2238,36.554,784.046
1021,해파리냉채,생채·무침류,26.35,4.794,1.275,0.391,2.7455,0.68,28.05,272.85
1022,제육볶음_오징어,볶음류,574.0,28.29,36.08,33.907,11.767,5.739999999999999,53.3,852.8
1023,콩나물잡채,볶음류,149.968,5.474559999999999,6.9888,11.44416,2.37328,1.456,43.68,218.4
1024,피망볶음,볶음류,108.468,8.740319999999999,1.3361999999999998,7.7028,1.8864,1.5719999999999998,15.72,335.622
1025,호박고지볶음,볶음류,124.8,24.336,2.88,2.604,11.976,4.68,72.0,1093.2
1026,갈치조림_무,조림류,260.0,17.76,25.24,9.6,7.12,4.8,92.0,928.0
1027,감자조림,조림류,52.8,10.632,1.2640000000000002,0.68,1.512,1.2000000000000002,5.6000000000000005,193.6
1028,고등어조림_무,조림류,89.3,4.768999999999999,7.979999999999999,4.0565,1.919,1.045,19.0,294.5
1029,고등어조림_배추김치,조림류,322.5,18.576,27.95,14.835,7.782999999999999,8.17,146.2,1285.7
1030,고등어조림_모듬채소,조림류,48.0,2.736,4.08,2.248,0.8320000000000001,0.7200000000000001,12.8,136.8
1031,고추조림_멸치,조림류,45.6,3.7520000000000007,5.664000000000001,0.968,0.992,0.96,205.6,371.2000000000001
1032,꽁치조림_채소,조림류,136.79999999999998,9.025,16.814999999999998,3.61,3.23,2.09,41.8,342.0
1033,꽁치조림_김치,조림류,48.8,2.856,4.800000000000001,2.104,0.784,0.8,59.2,172.0
1034,달걀조림,조림류,87.2,5.224,7.208,3.832,1.2000000000000002,0.08,27.200000000000003,398.4
1035,닭도리탕,조림류,444.6,31.92,37.107,19.038,8.835,6.84,51.3,946.2
1036,닭조림,조림류,169.61999999999998,16.3452,15.934,4.0092,5.962399999999999,2.056,20.56,385.5
1037,두부조림,조림류,170.4,12.3,13.8,7.415999999999999,3.228,5.28,90.0,556.8
1038,낙지 삼겹살 볶음,볶음류,385.05,9.5115,23.205,26.9025,4.794,1.5299999999999998,40.8,869.55
1039,닭볶음,볶음류,383.6,35.364,41.16,8.427999999999999,10.22,4.199999999999999,61.6,756.0
1040,두부볶음_돼지고기,볶음류,223.398,14.87808,14.061600000000002,11.92968,4.173120000000001,3.2886,64.638,278.96400000000006
1041,매운 어묵볶음,볶음류,90.0,11.02,5.1,2.93,2.38,0.5,23.0,397.0
1042,모듬버섯볶음,볶음류,69.0,6.82,3.0,4.56,2.0,2.6,13.0,430.0
1043,버섯 잡채,볶음류,298.0,12.56,9.6,24.44,3.88,5.8,160.0,414.0
1044,베이컨채소볶음,볶음류,183.18,12.9774,8.127,11.3649,6.166200000000001,2.8380000000000005,30.96,310.89
1045,브로콜리 버섯볶음,볶음류,12.0,1.495,0.65,0.575,0.295,0.6,8.5,70.0
1046,소간 채소볶음,볶음류,125.04,8.06508,10.941,5.51218,3.94918,2.605,25.008000000000003,518.916
1047,소고기채소볶음,볶음류,245.504,6.425300000000001,9.7818,19.333440000000003,4.23878,1.3426,21.098000000000003,222.48800000000003
1048,소곱창 볶음,볶음류,176.576,4.95008,8.928,13.47136,1.77568,2.3808,41.664,366.048
1049,소시지 케첩볶음,볶음류,248.472,12.74898,11.339,16.84088,4.56518,1.3803999999999998,29.58,622.1659999999999
1050,양송이버섯볶음_소고기,볶음류,122.2,6.07475,5.2875000000000005,8.906500000000001,3.243,1.41,19.975,252.625
1051,어묵 감자볶음,볶음류,165.776,18.85702,6.5354,7.228790000000001,3.49883,1.0361,29.489,445.523
1052,어묵잡채,볶음류,299.376,23.45112,15.444,15.51528,5.2272,1.4256,64.152,1000.296
1053,우엉볶음,볶음류,101.6,10.369549999999998,2.6035,5.7658000000000005,1.74625,3.1115000000000004,39.37,290.195
1054,제육볶음,볶음류,151.0,5.73,12.2,8.39,2.94,0.8,10.0,220.0
1055,제육볶음_채소,볶음류,464.4,24.338,33.11,25.456,11.481,4.73,47.3,718.1
1056,잔멸치볶음_모듬,볶음류,126.5,7.249,11.66,5.621,2.728,0.55,163.9,772.2
1057,잡채_소고기,볶음류,314.28,40.9146,7.372,14.2202,5.4902,4.656,93.12,799.28
1058,잡채_부추,볶음류,136.0,20.74,5.2,3.78,2.9,2.6,40.0,216.0
1059,주꾸미볶음_채소,볶음류,233.1,25.1685,21.861,6.0165,9.8595,6.930000000000001,85.05,447.3
1060,죽순볶음,볶음류,77.80499999999999,3.62115,2.5155,6.34725,0.8657999999999999,2.1645,22.23,0.585
1061,중식잡채,볶음류,373.5,61.11,10.35,10.080000000000002,5.084999999999999,4.5,94.5,504.0
1062,쫄볶이,볶음류,945.0,185.031,29.61,8.883,25.011,8.19,264.6,4107.599999999999
1063,팔보채,볶음류,175.93,3.7596,24.582,6.4829,0.5543,0.723,93.99,927.85
1064,표고버섯볶음,볶음류,38.5,4.356,1.87,2.321,1.0120000000000002,2.09,8.8,157.3
1065,햄채소볶음,볶음류,140.70000000000002,8.022,13.23,6.363,4.158,1.6800000000000002,21.0,701.4
1066,호박볶음_호박,볶음류,18.9,2.471,0.588,0.924,1.134,0.98,11.9,163.79999999999998
1067,호박볶음_호박_채소,볶음류,23.8,2.576,0.602,1.372,1.246,1.0499999999999998,11.2,100.8
1068,김치 돼지고기볶음,볶음류,56.5,2.13,4.05,3.305,1.135,1.0,12.5,147.0
1069,꽈리고추볶음,볶음류,113.96999999999998,9.895739999999998,1.8864,7.749959999999999,2.17722,1.8078,14.934,335.622
1070,꽈리고추볶음_멸치,볶음류,71.10000000000001,5.04,7.2,2.466,1.305,0.9,332.1,420.3
1071,꽈리고추볶음_잔멸치,볶음류,44.8,2.17,5.319999999999999,1.561,0.623,0.4899999999999999,76.3,361.9
1072,순대볶음_채소,볶음류,267.0,44.43,5.4,8.129999999999999,7.56,3.9,60.0,936.0
1073,양파볶음,볶음류,71.536,4.95492,0.9468,5.44936,4.07124,1.4728,19.988,339.796
1074,어묵볶음,볶음류,137.5,16.929000000000002,8.030000000000001,4.257000000000001,3.9820000000000007,0.77,38.5,573.1
1075,어묵볶음_어묵,볶음류,89.0,11.02,5.07,2.93,2.39,0.5,23.0,399.0
1076,어묵볶음_어묵_채소,볶음류,80.0,9.87,4.23,2.76,2.36,0.5,21.0,345.0
1077,어묵볶음_채소,볶음류,81.0,9.87,4.2,2.76,2.36,0.5,21.0,343.0
1078,오리볶음,볶음류,718.2,30.66,43.974,47.334,11.13,6.300000000000001,84.0,1066.8
1079,오징어볶음_채소,볶음류,290.4,23.859,33.198,7.128,11.154,5.609999999999999,59.4,950.4
1080,유산슬,볶음류,291.1,19.844,37.269,8.036,2.419,4.919999999999999,258.29999999999995,1890.1
1081,잔멸치볶음_간장,볶음류,118.34,6.1854000000000005,9.089,6.1122,2.8792,0.122,129.32,720.41
1082,잔멸치볶음_견과류,볶음류,82.0,3.075,6.8,4.885,0.88,0.65,87.5,334.0
1083,잔멸치볶음_잔멸치,볶음류,47.2,2.3280000000000003,5.620000000000001,1.576,0.94,0.04,81.2,365.2000000000001
1084,잔멸치볶음_잔멸치_견과류,볶음류,81.5,3.065,6.805,4.88,0.91,0.65,87.5,334.5
1085,잔멸치볶음_잔멸치_꽈리고추,볶음류,44.8,2.17,5.355,1.561,0.623,0.4899999999999999,76.3,363.3
1086,잔멸치볶음_풋고추,볶음류,102.3,6.567,10.56,3.608,2.211,0.55,148.5,776.6
1087,마늘쫑볶음_건어물,볶음류,36.5,3.125,3.7,1.08,1.125,0.65,161.0,212.5
1088,마파두부,볶음류,139.0,9.54,8.2,7.42,1.99,2.8,42.0,397.0
1089,멸치볶음,볶음류,91.2,4.12,11.920000000000002,2.728,1.368,0.16,574.4,615.2
1090,멸치볶음_견과류,볶음류,25.8,1.1175,1.95,1.5615,0.3465,0.165,71.55,79.5
1091,멸치볶음_꽈리고추,볶음류,71.10000000000001,5.031,7.226999999999999,2.466,1.314,0.9,332.1,421.2
1092,멸치볶음(멸치만),볶음류,91.2,4.12,11.920000000000002,2.728,1.376,0.16,574.4,616.0
1093,문어볶음,볶음류,149.678,12.3987,13.1806,5.87542,8.1541,3.5744,35.744,536.16
1094,미역줄기볶음_미역줄기,볶음류,27.3,2.198,0.861,2.184,0.238,1.75,46.9,220.5
1095,삼겹살볶음_낙지,볶음류,438.04,18.69592,21.0632,30.15952,10.38248,2.9824,44.736,900.312
1096,새송이버섯볶음_새송이버섯_채소,볶음류,17.5,2.457,0.98,1.0499999999999998,0.378,1.12,3.5,102.2
1097,소고기볶음,볶음류,241.07700000000003,4.61448,10.353000000000002,19.330530000000003,1.98186,1.0353,28.101000000000003,467.364
1098,소고기볶음_고추장,볶음류,248.391,12.55851,10.2483,16.93575,5.5584,1.0421999999999998,15.633,378.666
1099,소고기볶음_버섯,볶음류,97.0,4.29,6.1,6.35,1.82,0.9,10.0,206.0
1100,소시지볶음_채소,볶음류,134.0,6.15,7.01,8.95,2.13,0.6,12.0,439.0
1101,순대볶음_곱창,볶음류,718.75,82.4375,34.0625,29.625,16.4375,17.5,243.75,1950.0
1102,돼지고기볶음_김치,볶음류,218.0,13.62,19.0,9.38,7.2,4.8,54.0,702.0
1103,돼지고기볶음_돼지고기,볶음류,536.0,25.72,38.12,31.52,11.4,4.8,36.0,672.0
1104,돼지고기볶음_돼지고기_버섯,볶음류,469.2,29.946,38.686,22.402,13.57,5.98,46.0,970.6
1105,돼지고기볶음_돼지고기_오징어,볶음류,557.5999999999999,28.248999999999995,35.956999999999994,33.702,11.89,5.739999999999999,49.2,877.4
1106,돼지고기볶음_돼지고기_채소,볶음류,455.8,24.295,33.410999999999994,25.155,11.567,4.73,47.3,735.3
1107,돼지고기볶음_케찹,볶음류,214.347,8.83407,23.664900000000003,8.524320000000001,5.575500000000001,1.6107000000000002,14.868000000000002,270.10200000000003
1108,두부김치_돼지고기,볶음류,361.2,17.458,29.068,19.092,5.7620000000000005,10.32,193.5,872.9
1109,떡볶이_소고기,볶음류,291.97200000000004,50.6756,6.712000000000001,7.349640000000001,8.792720000000001,2.6848000000000005,26.848000000000003,845.7120000000001
1110,떡볶이_소고기_버섯,볶음류,317.24,58.3804,7.827999999999999,6.6332,9.682,2.884,24.72,618.0
1111,떡볶이_어묵,볶음류,130.0,27.18,3.2,1.3,4.43,1.4,17.0,367.0
1112,떡볶이_양배추,볶음류,228.24,50.82144,4.9452,1.36944,7.950359999999999,3.0432,30.432,764.6039999999999
1113,떡볶이_카레,볶음류,214.214,27.40056,5.4142,8.8275,1.5771800000000002,0.9416,14.124,609.686
1114,라볶이,볶음류,536.75,87.875,9.5,16.1025,8.4075,5.2250000000000005,223.25,612.75
1115,마늘쫑볶음_간장,볶음류,89.0,8.18,3.0,5.21,3.17,2.2,154.0,546.0
1116,마늘쫑볶음_건새우,볶음류,30.5,2.825,2.6,1.055,1.015,0.65,173.0,190.5
1117,마늘쫑볶음_멸치,볶음류,32.0,2.325,3.95,0.78,0.775,0.5,133.0,226.0
1118,감자볶음_감자_당근,볶음류,42.3,7.011,0.972,1.2240000000000002,0.378,1.35,6.3,112.5
1119,감자볶음_채소,볶음류,96.8,18.799000000000003,2.53,1.4960000000000002,1.54,3.4100000000000006,15.400000000000002,144.10000000000002
1120,감자볶음_풋고추,볶음류,105.774,17.297159999999998,2.9035999999999995,3.20433,4.02356,3.2147,33.184,419.985
1121,감자볶음_양파,볶음류,123.58599999999998,17.34256,2.5325,5.02448,3.5556299999999994,2.8364,14.182,290.731
1122,감자볶음_햄,볶음류,190.959,15.673049999999998,6.004999999999999,11.67372,1.0568799999999998,2.7623,18.015,798.6649999999998
1123,건새우볶음,볶음류,109.0,5.45,9.9,5.12,1.52,0.5,669.0,944.0
1124,건새우볶음_건새우,볶음류,72.0,2.976,9.318,2.322,0.81,0.12,675.0,639.0
1125,건새우볶음_건새우_꽈리고추,볶음류,53.25,4.237500000000001,5.3325000000000005,1.725,1.095,0.6000000000000001,359.25,382.5
1126,건새우볶음_풋고추,볶음류,143.44,11.1848,9.416,6.7056,4.5584,0.616,631.84,756.8
1127,고추잡채,볶음류,268.0,16.84,16.72,15.64,5.96,5.6,52.0,636.0
1128,곱창볶음_돼지고기,볶음류,198.926,15.09433,10.602099999999998,11.334409999999998,7.20287,2.6232,33.883,653.614
1129,김치볶음,볶음류,30.4,3.472,0.96,1.392,1.784,1.92,24.0,268.8
1130,김치볶음_김치,볶음류,27.200000000000003,3.008,0.784,1.2960000000000005,1.576,1.6800000000000002,27.200000000000003,277.6
1131,김치볶음_돼지고기,볶음류,58.0,4.6,2.4,3.34,2.23,2.7,30.0,398.0
1132,김치볶음_참치,볶음류,151.20000000000002,11.424,10.5,7.287000000000001,5.901000000000001,5.670000000000001,65.10000000000001,758.1
1133,낙지볶음,볶음류,189.44,19.9424,15.872000000000002,5.734400000000001,11.392,4.096,53.76,1344.0
1134,느타리버섯볶음_느타리버섯,볶음류,18.9,2.124,1.125,1.278,0.45,1.1700000000000002,2.7,117.0
1135,녹두전,전·적 및 부침류,146.188,13.36349,7.945,6.785029999999999,0.30191,5.2437,27.013,34.958
1136,떡산적_소고기,전·적 및 부침류,229.00800000000004,26.967160000000003,12.7716,7.853800000000001,3.537880000000001,2.3488,86.61200000000001,588.6680000000001
1137,모듬채소전,전·적 및 부침류,169.4,23.452,3.74,6.215000000000001,1.331,1.7600000000000002,17.6,190.3
1138,소고기 완자전,전·적 및 부침류,246.768,7.822079999999999,10.9416,18.06528,0.14744,1.0863999999999998,28.712,372.48
1139,애호박부침개_새우,전·적 및 부침류,168.77700000000002,19.42731,7.660800000000001,6.32016,1.6159500000000002,2.0349,38.304,59.85
1140,양파 소고기전,전·적 및 부침류,127.1,7.2816,4.1,8.7166,2.8782,0.984,13.94,356.7
1141,어묵전,전·적 및 부침류,213.092,22.62348,9.7614,8.84268,1.81192,0.5742,38.28,712.008
1142,오믈렛,전·적 및 부침류,154.44,2.6334,8.91,11.5236,1.3266,0.396,29.7,439.56
1143,옥수수부침,전·적 및 부침류,230.384,30.041550000000004,3.927000000000001,10.40655,3.08924,2.6180000000000003,10.472,768.3830000000002
1144,해물 완자전,전·적 및 부침류,154.912,8.001280000000001,11.5808,8.053920000000002,1.3912,0.752,26.32,110.544
1145,가지볶음_가지,볶음류,21.0,2.016,0.54,1.3019999999999998,0.93,0.96,7.199999999999999,124.2
1146,가지볶음_가지_고추,볶음류,16.2,2.016,0.546,0.762,0.99,0.96,6.6,97.8
1147,가지볶음_가지_당근,볶음류,27.75,3.42,0.6975,1.455,1.6575,1.275,9.75,126.75
1148,감자볶음,볶음류,49.4,8.512,1.14,1.2445,0.1805,1.52,6.65,151.04999999999998
1149,감자볶음_감자,볶음류,49.4,8.5025,1.1685,1.2445,0.1805,1.52,6.65,153.9
1150,맛살전,전·적 및 부침류,211.596,27.26016,9.0684,6.84252,2.8487599999999995,0.4579999999999999,250.984,884.8559999999999
1151,부추전,전·적 및 부침류,213.0,32.025000000000006,5.22,6.345000000000001,1.7399999999999998,2.4000000000000004,24.0,247.5
1152,새송이버섯전,전·적 및 부침류,59.85,5.5955,3.002,3.5435,0.1615,1.4249999999999998,7.6,88.35
1153,애호박전,전·적 및 부침류,58.8,4.571,1.54,3.745,0.8049999999999999,0.77,10.5,142.1
1154,어육소시지전,전·적 및 부침류,141.6,10.184,6.5840000000000005,8.112,1.632,0.08,25.6,352.8
1155,완자전,전·적 및 부침류,321.0,16.095,10.65,23.235,0.54,4.35,69.0,162.0
1156,장떡,전·적 및 부침류,137.89999999999998,19.096,2.569,5.348,1.582,1.26,11.2,186.9
1157,파래전,전·적 및 부침류,78.80000000000001,12.708,1.896,2.012,0.332,0.6000000000000001,10.0,113.2
1158,파전_돼지고기_김치,전·적 및 부침류,151.5,19.815,7.5,4.275,1.6350000000000002,1.7999999999999998,52.5,768.0
1159,파전_감자_김치,전·적 및 부침류,139.5,21.81,4.199999999999999,3.585,1.5750000000000002,2.1,54.0,763.5
1160,파전_굴_김치,전·적 및 부침류,138.6,19.936,5.46,3.808,1.61,1.54,68.6,609.0
1161,해물파전,전·적 및 부침류,162.18,16.263900000000003,9.18,6.1047,0.4284,0.765,61.2,408.51
1162,햄구이,구이류,90.724,1.19535,12.3826,3.99063,0.9195,0.0,4.904,455.459
1163,가지전,전·적 및 부침류,110.01,10.8273,3.088,5.91545,1.63085,2.123,18.335,518.2049999999999
1164,감자전,전·적 및 부침류,139.5,20.625,2.97,4.86,0.5700000000000001,2.55,13.5,103.5
1165,김치전,전·적 및 부침류,219.6,34.830000000000005,5.454,5.58,1.98,2.8800000000000003,39.6,423.0
1166,녹두빈대떡_돼지고기,전·적 및 부침류,367.5,44.94,19.761000000000003,11.844,0.609,15.54,79.8,228.9
1167,녹두빈대떡_채소,전·적 및 부침류,157.0,26.0149,6.751,3.1086,3.1714,4.71,54.95,1105.28
1168,녹두빈대떡_해물,전·적 및 부침류,135.02,17.1915,9.42,3.1714,2.4806000000000004,2.355,51.81,1029.92
1169,녹두빈대떡_해물_돼지고기,전·적 및 부침류,161.71,16.689100000000003,14.13,4.0506,2.3393,2.355,51.81,879.2
1170,달걀말이_부추,전·적 및 부침류,51.0,0.45,3.5,3.7,0.2,0.1,13.5,93.5
1171,달걀부침(달걀후라이),전·적 및 부침류,132.6,2.346,8.4575,9.4095,0.153,0.0,35.7,334.9
1172,소안심스테이크,구이류,457.04,6.1248,38.512,29.0232,3.6424,1.624,30.16,561.4399999999999
1173,쑥전(부침개),구이류,122.555,12.9696,4.632,6.06985,0.0193,4.438999999999999,83.955,519.17
1174,양태구이,구이류,107.0,0.1,14.0,5.11,0.0,0.0,71.0,672.0
1175,오징어불고기,구이류,285.11400000000003,16.689600000000002,38.0152,7.510320000000001,6.397679999999999,3.0134000000000003,53.314,848.388
1176,우럭구이,구이류,111.0,0.45,13.5,5.67,0.0,0.0,30.0,703.0
1177,우엉 양념구이,구이류,144.85399999999998,26.07372,3.6754,3.04842,3.43758,4.107799999999999,41.078,129.72
1178,은대구구이,구이류,137.0,0.03,9.2,10.5,0.0,0.0,74.0,762.0
1179,장어 양념구이,구이류,228.05900000000003,11.65099,11.3685,14.758380000000002,3.5414600000000003,1.1713,128.154,533.975
1180,장어 양념구이_들깨,구이류,151.2,12.096,12.096,6.0396,6.3336,0.756,16.8,381.36
1181,적어구이,구이류,110.838,0.19747,13.3133,5.75848,0.0,0.0,26.117,766.311
1182,전갱이구이,구이류,126.56000000000002,0.0952,15.512,6.580000000000001,0.0,0.0,19.040000000000003,672.0000000000001
1183,조기 양념구이,구이류,152.862,7.65008,15.4258,6.4914000000000005,3.97162,0.6282,33.504,1139.8339999999998
1184,조기 오븐구이,구이류,32.0,0.016,4.720000000000001,1.2640000000000002,0.0,0.0,5.6000000000000005,26.4
1185,조미 김구이,구이류,26.0,1.02,0.95,2.405,0.075,0.95,9.5,201.0
1186,채소 꼬치구이,구이류,136.5,21.435,4.199999999999999,3.45,1.47,1.95,57.0,609.0
1187,청어구이,구이류,258.0,0.44,16.4,20.06,0.0,0.0,36.0,782.0
1188,칠면조구이,구이류,88.38900000000001,0.40992,13.066200000000002,3.4074600000000004,0.04697,0.1281,8.967,235.277
1189,키조개구이,구이류,75.0,1.86,8.7,3.41,0.66,0.6,43.0,881.0
1190,감자그라탕,구이류,141.82,17.59581,3.9507,6.341379999999999,3.6468,2.8364,43.559,309.97799999999995
1191,넙치구이,구이류,133.16799999999998,0.03444,15.612799999999998,7.266839999999999,0.0,0.0,43.624,706.02
1192,느타리버섯 구이,구이류,54.54,5.22675,1.9089,4.03596,1.39077,2.7270000000000003,5.454000000000001,338.148
1193,닭꼬치구이,구이류,162.9,4.995,28.89,2.322,3.42,0.09,14.4,109.8
1194,도다리구이,구이류,121.176,0.56232,18.7704,4.356,0.0,0.0,24.552,822.888
1195,동태양념구이,구이류,97.76,1.19568,16.3184,2.67712,0.21808,0.4512,52.64,482.032
1196,돼지고기 꼬치구이,구이류,187.95,2.8875,28.245,6.1530000000000005,1.785,0.315,8.4,124.95
1197,돼지고기 스테이크,구이류,125.656,6.171600000000001,15.012,4.0143200000000006,2.7688800000000007,1.5568,12.232,413.664
1198,민어구이,구이류,106.0,0.38,12.6,5.53,0.0,0.0,16.0,703.0
1199,베이컨떡말이구이,구이류,303.84000000000003,37.9167,7.9758,13.43226,4.77282,2.0256000000000003,24.054,721.62
1200,병어구이,구이류,121.268,0.22365,10.6358,8.066310000000001,0.0,0.0,14.910000000000002,774.8230000000001
1201,북어양념구이,구이류,232.9,11.254,34.51,4.981,3.893,1.53,161.5,484.5
1202,새송이버섯 구이,구이류,55.449000000000005,5.49945,2.0907,4.12686,1.11807,2.3634,4.545,340.875
1203,서대구이,구이류,127.512,0.56232,19.8792,4.56984,0.0,0.0,21.384,932.184
1204,소갈비 구이,구이류,643.6800000000001,19.4616,31.104000000000003,46.656000000000006,11.34,1.296,32.400000000000006,1034.64
1205,소곱창 구이,구이류,113.202,2.45602,5.8256000000000006,7.871180000000001,1.6086600000000002,0.7944,12.578,195.952
1206,소등심 스테이크,구이류,675.0,2.15,31.5,56.775000000000006,0.8250000000000001,0.25,32.5,900.0
1207,소등심구이,구이류,559.68,0.0,27.984,47.0096,0.0,0.0,21.12,855.36
1208,새우구이,구이류,102.0,0.12,22.200000000000003,0.99,0.0,0.0,84.0,969.0
1209,소내장구이,구이류,239.2,1.95,17.55,16.978,0.26,0.26,23.4,148.20000000000002
1210,소불고기_버섯,구이류,465.6,31.584,29.136,25.68,11.376,3.84,43.2,1027.2
1211,오리고기로스,구이류,574.1999999999999,1.65,38.808,44.55,0.924,0.33,39.6,531.3
1212,오리불고기,구이류,165.48999999999998,12.246259999999998,18.2039,4.824669999999999,7.599809999999999,1.4003,21.641,318.25
1213,옥돔구이,구이류,89.69999999999999,0.253,11.293,4.416,0.0,0.0,20.7,75.89999999999999
1214,옥수수구이,구이류,133.20000000000002,13.869,1.287,8.109,3.6,0.81,4.5,155.70000000000002
1215,옥수수구이_치즈,구이류,98.0,9.52,3.08,5.186999999999999,2.471,0.63,79.1,129.5
1216,장어구이_고추장,구이류,254.6,9.158,19.095,15.675,3.572,1.14,121.6,393.3
1217,장어구이_소금,구이류,253.45,0.4255,18.389,19.1845,0.0,0.0,153.55,362.6
1218,전어구이,구이류,118.8,0.216,21.096,2.952,0.0,0.0,158.4,694.8000000000001
1219,조기구이,구이류,100.8,0.012,13.32,4.811999999999999,0.0,0.0,13.8,539.4
1220,참치구이,구이류,203.504,0.0322,21.574,12.24888,0.0,0.0,25.116,727.72
1221,황태구이_양념,구이류,244.8,10.047,35.088,6.425999999999999,3.961,1.53,187.0,516.8
1222,김부각,튀김류,78.85,10.4614,2.831,3.572,0.1539,2.128,25.84,64.98
1223,감자구이,구이류,132.84,19.6344,2.592,5.022000000000001,0.0,3.564,11.88,1.08
1224,고등어구이,구이류,241.4,4.573,16.166999999999998,16.983,0.0,0.0,23.8,351.9
1225,고등어구이_기름,구이류,244.8,4.573,16.15,16.983,0.0,0.0,23.8,351.9
1226,굴비구이,구이류,91.5,0.735,8.8725,5.550000000000001,0.0,0.0,13.5,81.75
1227,꼬치구이_닭모래집_고추장,구이류,153.72,1.6758000000000002,28.476000000000003,2.9988,1.2222,0.126,17.64,108.36
1228,꼬치구이_닭모래집_간장,구이류,120.0,4.1850000000000005,20.85,1.7175,2.19,0.075,13.5,340.5
1229,꽁치구이,구이류,164.0,1.6195,19.2495,8.1385,0.0,0.0,36.9,481.75
1230,닭구이,구이류,205.2,8.127,19.089,10.179,5.346,0.27,18.9,675.0
1231,닭날개구이,구이류,228.9,2.457,22.680000000000003,13.272000000000002,1.554,0.105,21.0,163.8
1232,닭다리구이,구이류,227.0,0.62,20.2,14.82,0.05,0.0,62.0,172.0
1233,돼지갈비구이,구이류,237.6,11.826,14.4,14.004,6.03,0.36,12.6,387.0
1234,돼지불고기_고추장,구이류,185.858,12.246259999999998,20.1134,6.046749999999999,7.599809999999999,1.4003,15.276,283.879
1235,런천미트구이,구이류,129.256,4.759359999999999,9.2448,8.1106,0.5564,0.0,4.28,466.948
1236,삼치구이,구이류,243.2,1.7859999999999998,36.29,9.044,0.0,0.0,11.4,630.8
1237,고등어튀김,튀김류,126.0,2.29,6.2,9.68,0.08,0.1,10.0,262.0
1238,개고기 수육,찜류,452.0,6.2,31.6,34.3,0.2,2.8,54.0,108.0
1239,고등어찜,찜류,175.72,6.1311,16.426,9.3208,1.9482,2.674,63.03,303.69
1240,굴찜,찜류,140.43800000000002,15.5273,11.175700000000004,3.99556,7.091130000000001,2.3736,99.889,912.847
1241,꽃게찜,찜류,416.0,40.8,47.2,10.64,7.28,14.4,392.0,1736.0
1242,도미찜,찜류,117.884,7.29974,17.9093,2.06297,2.08564,2.9471,74.81099999999999,192.695
1243,돼지사태찜,찜류,148.93200000000002,12.44646,13.4748,4.69845,4.89348,1.9503000000000004,17.73,367.011
1244,두부 달걀찜,찜류,92.5,3.2,7.875,5.237500000000001,0.55,2.0,48.75,178.75
1245,메기찜,찜류,375.022,28.36434,38.5586,12.30706,4.06714,7.394799999999999,132.05,792.3
1246,명란찜,찜류,76.372,3.8812,8.889199999999999,2.8044800000000003,1.60256,0.7512,37.56,1414.76
1247,미더덕찜,찜류,91.553,9.57145,9.1553,2.16398,1.40302,1.4268,71.34,464.899
1248,바지락찜,찜류,121.84400000000002,13.432200000000002,11.744000000000002,2.5102800000000003,6.73812,2.3488,71.93200000000002,1218.44
1249,세발낙지찜,찜류,444.0,22.8,33.0,25.86,5.4,7.199999999999999,156.0,1410.0
1250,소고기스튜,찜류,238.612,11.77748,12.8876,14.8654,2.94756,2.4244,30.624,395.56
1251,소고기찜,찜류,238.249,10.17973,10.8295,16.854640000000003,5.37537,2.1659,25.597,320.947
1252,연두부찜,찜류,103.285,5.89519,8.1039,5.2437,1.7637900000000002,1.7479,54.026,322.567
1253,오징어찜,찜류,93.016,4.33521,14.1185,2.19252,1.21253,1.4949,51.491,187.693
1254,갈치구이,구이류,205.8,1.232,17.71,13.734,0.0,0.0,44.8,473.2
1255,고구마깻잎튀김,튀김류,252.993,44.83515,3.8922,5.988,7.39518,2.994,61.377,529.938
1256,돼지갈비찜,찜류,472.6,16.286,35.7,27.71,7.786,1.36,30.6,850.0
1257,돼지갈비찜_배추김치,찜류,400.5,24.12,26.37,22.005,9.945,9.0,135.0,1516.5
1258,복찜,찜류,183.6,20.961,18.105,4.692,4.436999999999999,6.119999999999999,112.2,698.6999999999999
1259,소갈비찜,찜류,832.5,48.375,40.35,53.1,21.9,4.5,60.0,2182.5
1260,소갈비찜_해물,찜류,1534.4,96.88,127.792,68.432,7.839999999999999,14.56,313.6,1937.6
1261,수육_소고기,찜류,109.475,1.0117,16.8365,3.72215,0.302,0.2264999999999999,28.69,494.525
1262,수육_소고기_꼬리,찜류,151.20000000000002,0.0,10.8,11.286,0.0,0.0,7.2,28.8
1263,애호박찜,찜류,46.332,5.701409999999999,2.1879,1.87902,2.54826,2.1879,41.184,738.7379999999999
1264,코다리찜,찜류,92.0,7.48,12.0,1.8,1.68,1.8,38.0,298.0
1265,풋고추찜,찜류,82.5,14.37,3.45,1.545,1.41,3.75,22.5,523.5
1266,해물콩나물찜,찜류,433.5,32.555,59.84,9.435,6.29,11.05,280.5,1181.5
1267,홍어찜,찜류,102.5,3.725,18.0,1.35,0.725,0.75,270.0,667.5
1268,황태콩나물찜,찜류,533.0,44.98,66.105,12.935,11.31,16.25,416.0,1586.0
